,P_kbar,T_K,XH2O,V
595,1.0,910.2564103,0.897435897,61.11012177
596,1.0,910.2564103,0.923076923,59.42116672
597,1.0,910.2564103,0.948717949,57.68147607
598,1.0,910.2564103,0.974358974,55.89020083
599,1.0,910.2564103,1.0,54.0473895
600,1.0,953.8461538,0.0,104.2707841
601,1.0,953.8461538,0.025641026,103.5187944
602,1.0,953.8461538,0.051282051,102.7551046
603,1.0,953.8461538,0.076923077,101.97936
604,1.0,953.8461538,0.102564103,101.1911931
605,1.0,953.8461538,0.128205128,100.390223
606,1.0,953.8461538,0.153846154,99.57605458
607,1.0,953.8461538,0.179487179,98.74827714
608,1.0,953.8461538,0.205128205,97.9064635
609,1.0,953.8461538,0.230769231,97.05016772
610,1.0,953.8461538,0.256410256,96.17892751
611,1.0,953.8461538,0.282051282,95.29225635
612,1.0,953.8461538,0.307692308,94.38964635
613,1.0,953.8461538,0.333333333,93.47056492
614,1.0,953.8461538,0.358974359,92.5344526
615,1.0,953.8461538,0.384615385,91.58072054
616,1.0,953.8461538,0.41025641,90.60874777
617,1.0,953.8461538,0.435897436,89.61787812
618,1.0,953.8461538,0.461538462,88.60741673
619,1.0,953.8461538,0.487179487,87.57662625
620,1.0,953.8461538,0.512820513,86.52472248
621,1.0,953.8461538,0.538461538,85.45086957
622,1.0,953.8461538,0.564102564,84.35417457
623,1.0,953.8461538,0.58974359,83.23368138
624,1.0,953.8461538,0.615384615,82.08836392
625,1.0,953.8461538,0.641025641,80.91711846
626,1.0,953.8461538,0.666666667,79.71875508
627,1.0,953.8461538,0.692307692,78.49198797
628,1.0,953.8461538,0.717948718,77.23542483
629,1.0,953.8461538,0.743589744,75.94755424
630,1.0,953.8461538,0.769230769,74.62673416
631,1.0,953.8461538,0.794871795,73.27117387
632,1.0,953.8461538,0.820512821,71.87892108
633,1.0,953.8461538,0.846153846,70.44784304
634,1.0,953.8461538,0.871794872,68.97560876
635,1.0,953.8461538,0.897435897,67.45967083
636,1.0,953.8461538,0.923076923,65.89724864
637,1.0,953.8461538,0.948717949,64.28531542
638,1.0,953.8461538,0.974358974,62.62059314
639,1.0,953.8461538,1.0,60.89956245
640,1.0,997.4358974,0.0,108.5220465
641,1.0,997.4358974,0.025641026,107.7936918
642,1.0,997.4358974,0.051282051,107.0540254
643,1.0,997.4358974,0.076923077,106.3027676
644,1.0,997.4358974,0.102564103,105.5396294
645,1.0,997.4358974,0.128205128,104.7643113
646,1.0,997.4358974,0.153846154,103.9765029
647,1.0,997.4358974,0.179487179,103.1758819
648,1.0,997.4358974,0.205128205,102.3621121
649,1.0,997.4358974,0.230769231,101.5348467
650,1.0,997.4358974,0.256410256,100.6937203
651,1.0,997.4358974,0.282051282,99.8383527
652,1.0,997.4358974,0.307692308,98.9683459
653,1.0,997.4358974,0.333333333,98.08328254
654,1.0,997.4358974,0.358974359,97.18272413
655,1.0,997.4358974,0.384615385,96.26620907
656,1.0,997.4358974,0.41025641,95.33325033
657,1.0,997.4358974,0.435897436,94.38333297
658,1.0,997.4358974,0.461538462,93.41591129
659,1.0,997.4358974,0.487179487,92.43040562
660,1.0,997.4358974,0.512820513,91.42619868
661,1.0,997.4358974,0.538461538,90.40263153
662,1.0,997.4358974,0.564102564,89.35899891
663,1.0,997.4358974,0.58974359,88.29454394
664,1.0,997.4358974,0.615384615,87.20845214
665,1.0,997.4358974,0.641025641,86.0998445
666,1.0,997.4358974,0.666666667,84.96776962
667,1.0,997.4358974,0.692307692,83.8111945
668,1.0,997.4358974,0.717948718,82.628994
669,1.0,997.4358974,0.743589744,81.41993899
670,1.0,997.4358974,0.769230769,80.18268103
671,1.0,997.4358974,0.794871795,78.91573611
672,1.0,997.4358974,0.820512821,77.61746728
673,1.0,997.4358974,0.846153846,76.28605502
674,1.0,997.4358974,0.871794872,74.91947564
675,1.0,997.4358974,0.897435897,73.51546443
676,1.0,997.4358974,0.923076923,72.07147555
677,1.0,997.4358974,0.948717949,70.58463252
678,1.0,997.4358974,0.974358974,69.05166722
679,1.0,997.4358974,1.0,67.46884432
680,1.0,1041.025641,0.0,112.7279866
681,1.0,1041.025641,0.025641026,112.0262373
682,1.0,1041.025641,0.051282051,111.3130548
683,1.0,1041.025641,0.076923077,110.5882332
684,1.0,1041.025641,0.102564103,109.8515588
685,1.0,1041.025641,0.128205128,109.1028104
686,1.0,1041.025641,0.153846154,108.341758
687,1.0,1041.025641,0.179487179,107.5681621
688,1.0,1041.025641,0.205128205,106.7817756
689,1.0,1041.025641,0.230769231,105.9823381
690,1.0,1041.025641,0.256410256,105.1695789
691,1.0,1041.025641,0.282051282,104.3432148
692,1.0,1041.025641,0.307692308,103.5029492
693,1.0,1041.025641,0.333333333,102.6484707
694,1.0,1041.025641,0.358974359,101.7794519
695,1.0,1041.025641,0.384615385,100.8955479
696,1.0,1041.025641,0.41025641,99.99639445
697,1.0,1041.025641,0.435897436,99.08160636
698,1.0,1041.025641,0.461538462,98.15077512
699,1.0,1041.025641,0.487179487,97.20346666
700,1.0,1041.025641,0.512820513,96.2392186
701,1.0,1041.025641,0.538461538,95.25753724
702,1.0,1041.025641,0.564102564,94.25789408
703,1.0,1041.025641,0.58974359,93.23972194
704,1.0,1041.025641,0.615384615,92.20241043
705,1.0,1041.025641,0.641025641,91.14530084
706,1.0,1041.025641,0.666666667,90.06768024
707,1.0,1041.025641,0.692307692,88.96877466
708,1.0,1041.025641,0.717948718,87.84774115
709,1.0,1041.025641,0.743589744,86.70365837
710,1.0,1041.025641,0.769230769,85.53551673
711,1.0,1041.025641,0.794871795,84.34220372
712,1.0,1041.025641,0.820512821,83.12249051
713,1.0,1041.025641,0.846153846,81.87501266
714,1.0,1041.025641,0.871794872,80.59825166
715,1.0,1041.025641,0.897435897,79.29050085
716,1.0,1041.025641,0.923076923,77.94984117
717,1.0,1041.025641,0.948717949,76.57409671
718,1.0,1041.025641,0.974358974,75.1607852
719,1.0,1041.025641,1.0,73.70705419
720,1.0,1084.615385,0.0,116.8925062
721,1.0,1084.615385,0.025641026,116.21902
722,1.0,1084.615385,0.051282051,115.5335993
723,1.0,1084.615385,0.076923077,114.8361122
724,1.0,1084.615385,0.102564103,114.1264207
725,1.0,1084.615385,0.128205128,113.4043798
726,1.0,1084.615385,0.153846154,112.6698404
727,1.0,1084.615385,0.179487179,111.9226433
728,1.0,1084.615385,0.205128205,111.1626228
729,1.0,1084.615385,0.230769231,110.389605
730,1.0,1084.615385,0.256410256,109.6034073
731,1.0,1084.615385,0.282051282,108.8038377
732,1.0,1084.615385,0.307692308,107.9906941
733,1.0,1084.615385,0.333333333,107.1637636
734,1.0,1084.615385,0.358974359,106.3228213
735,1.0,1084.615385,0.384615385,105.4676295
736,1.0,1084.615385,0.41025641,104.5979368
737,1.0,1084.615385,0.435897436,103.7134764
738,1.0,1084.615385,0.461538462,102.8139648
739,1.0,1084.615385,0.487179487,101.8991006
740,1.0,1084.615385,0.512820513,100.9685623
741,1.0,1084.615385,0.538461538,100.0220066
742,1.0,1084.615385,0.564102564,99.05906587
743,1.0,1084.615385,0.58974359,98.07934594
744,1.0,1084.615385,0.615384615,97.08242299
745,1.0,1084.615385,0.641025641,96.06784034
746,1.0,1084.615385,0.666666667,95.0351047
747,1.0,1084.615385,0.692307692,93.98368186
748,1.0,1084.615385,0.717948718,92.9129917
749,1.0,1084.615385,0.743589744,91.8224025
750,1.0,1084.615385,0.769230769,90.71122394
751,1.0,1084.615385,0.794871795,89.57870059
752,1.0,1084.615385,0.820512821,88.4240002
753,1.0,1084.615385,0.846153846,87.24620526
754,1.0,1084.615385,0.871794872,86.04429871
755,1.0,1084.615385,0.897435897,84.81714868
756,1.0,1084.615385,0.923076923,83.56349178
757,1.0,1084.615385,0.948717949,82.28190375
758,1.0,1084.615385,0.974358974,80.97077843
759,1.0,1084.615385,1.0,79.62828828
760,1.0,1128.205128,0.0,121.0192494
761,1.0,1128.205128,0.025641026,120.3747814
762,1.0,1128.205128,0.051282051,119.7176052
763,1.0,1128.205128,0.076923077,119.047664
764,1.0,1128.205128,0.102564103,118.3648983
765,1.0,1128.205128,0.128205128,117.6692399
766,1.0,1128.205128,0.153846154,116.9606157
767,1.0,1128.205128,0.179487179,116.2389468
768,1.0,1128.205128,0.205128205,115.5041477
769,1.0,1128.205128,0.230769231,114.7561264
770,1.0,1128.205128,0.256410256,113.994784
771,1.0,1128.205128,0.282051282,113.2200145
772,1.0,1128.205128,0.307692308,112.4317041
773,1.0,1128.205128,0.333333333,111.6297311
774,1.0,1128.205128,0.358974359,110.8139649
775,1.0,1128.205128,0.384615385,109.9842663
776,1.0,1128.205128,0.41025641,109.140486
777,1.0,1128.205128,0.435897436,108.2824644
778,1.0,1128.205128,0.461538462,107.4100308
779,1.0,1128.205128,0.487179487,106.5230025
780,1.0,1128.205128,0.512820513,105.6211839
781,1.0,1128.205128,0.538461538,104.7043654
782,1.0,1128.205128,0.564102564,103.772322
783,1.0,1128.205128,0.58974359,102.8248125
784,1.0,1128.205128,0.615384615,101.8615776
785,1.0,1128.205128,0.641025641,100.8823385
786,1.0,1128.205128,0.666666667,99.88679456
787,1.0,1128.205128,0.692307692,98.87462179
788,1.0,1128.205128,0.717948718,97.84547002
789,1.0,1128.205128,0.743589744,96.79896027
790,1.0,1128.205128,0.769230769,95.73468164
791,1.0,1128.205128,0.794871795,94.65218741
792,1.0,1128.205128,0.820512821,93.55099224
793,1.0,1128.205128,0.846153846,92.43056479
794,1.0,1128.205128,0.871794872,91.29032469
795,1.0,1128.205128,0.897435897,90.12963474
796,1.0,1128.205128,0.923076923,88.94779356
797,1.0,1128.205128,0.948717949,87.74402664
798,1.0,1128.205128,0.974358974,86.51747557
799,1.0,1128.205128,1.0,85.26718497
800,1.0,1171.794872,0.0,125.1115672
801,1.0,1171.794872,0.025641026,124.4961208
802,1.0,1171.794872,0.051282051,123.8670117
803,1.0,1171.794872,0.076923077,123.2242619
804,1.0,1171.794872,0.102564103,122.5678872
805,1.0,1171.794872,0.128205128,121.8978974
806,1.0,1171.794872,0.153846154,121.2142967
807,1.0,1171.794872,0.179487179,120.5170829
808,1.0,1171.794872,0.205128205,119.8062484
809,1.0,1171.794872,0.230769231,119.0817796
810,1.0,1171.794872,0.256410256,118.3436567
811,1.0,1171.794872,0.282051282,117.5918543
812,1.0,1171.794872,0.307692308,116.8263409
813,1.0,1171.794872,0.333333333,116.0470785
814,1.0,1171.794872,0.358974359,115.2540235
815,1.0,1171.794872,0.384615385,114.4471252
816,1.0,1171.794872,0.41025641,113.6263269
817,1.0,1171.794872,0.435897436,112.791565
818,1.0,1171.794872,0.461538462,111.9427688
819,1.0,1171.794872,0.487179487,111.0798607
820,1.0,1171.794872,0.512820513,110.2027556
821,1.0,1171.794872,0.538461538,109.3113605
822,1.0,1171.794872,0.564102564,108.4055749
823,1.0,1171.794872,0.58974359,107.4852895
824,1.0,1171.794872,0.615384615,106.5503866
825,1.0,1171.794872,0.641025641,105.6007394
826,1.0,1171.794872,0.666666667,104.6362118
827,1.0,1171.794872,0.692307692,103.6566577
828,1.0,1171.794872,0.717948718,102.6619208
829,1.0,1171.794872,0.743589744,101.6518343
830,1.0,1171.794872,0.769230769,100.6262199
831,1.0,1171.794872,0.794871795,99.58488823
832,1.0,1171.794872,0.820512821,98.52763745
833,1.0,1171.794872,0.846153846,97.45425454
834,1.0,1171.794872,0.871794872,96.36451258
835,1.0,1171.794872,0.897435897,95.25817292
836,1.0,1171.794872,0.923076923,94.13498414
837,1.0,1171.794872,0.948717949,92.99468263
838,1.0,1171.794872,0.974358974,91.83699338
839,1.0,1171.794872,1.0,90.66163123
840,1.0,1215.384615,0.0,129.1725146
841,1.0,1215.384615,0.025641026,128.5853749
842,1.0,1215.384615,0.051282051,127.9835183
843,1.0,1215.384615,0.076923077,127.3670453
844,1.0,1215.384615,0.102564103,126.736049
845,1.0,1215.384615,0.128205128,126.0906155
846,1.0,1215.384615,0.153846154,125.4308241
847,1.0,1215.384615,0.179487179,124.7567475
848,1.0,1215.384615,0.205128205,124.0684525
849,1.0,1215.384615,0.230769231,123.3659996
850,1.0,1215.384615,0.256410256,122.6494439
851,1.0,1215.384615,0.282051282,121.9188348
852,1.0,1215.384615,0.307692308,121.1742166
853,1.0,1215.384615,0.333333333,120.4156286
854,1.0,1215.384615,0.358974359,119.6431052
855,1.0,1215.384615,0.384615385,118.8566762
856,1.0,1215.384615,0.41025641,118.0563672
857,1.0,1215.384615,0.435897436,117.2421996
858,1.0,1215.384615,0.461538462,116.4141911
859,1.0,1215.384615,0.487179487,115.5723556
860,1.0,1215.384615,0.512820513,114.716704
861,1.0,1215.384615,0.538461538,113.8472442
862,1.0,1215.384615,0.564102564,112.9639818
863,1.0,1215.384615,0.58974359,112.06692
864,1.0,1215.384615,0.615384615,111.156061
865,1.0,1215.384615,0.641025641,110.2314057
866,1.0,1215.384615,0.666666667,109.2929552
867,1.0,1215.384615,0.692307692,108.3407112
868,1.0,1215.384615,0.717948718,107.3746772
869,1.0,1215.384615,0.743589744,106.3948599
870,1.0,1215.384615,0.769230769,105.4012705
871,1.0,1215.384615,0.794871795,104.3939266
872,1.0,1215.384615,0.820512821,103.3728537
873,1.0,1215.384615,0.846153846,102.3380917
874,1.0,1215.384615,0.871794872,101.2896908
875,1.0,1215.384615,0.897435897,100.2277225
876,1.0,1215.384615,0.923076923,99.15228137
877,1.0,1215.384615,0.948717949,98.06349208
878,1.0,1215.384615,0.974358974,96.96151651
879,1.0,1215.384615,1.0,95.84656362
880,1.0,1258.974359,0.0,133.2048541
881,1.0,1258.974359,0.025641026,132.6445895
882,1.0,1258.974359,0.051282051,132.0685274
883,1.0,1258.974359,0.076923077,131.476846
884,1.0,1258.974359,0.102564103,130.8697145
885,1.0,1258.974359,0.128205128,130.2472929
886,1.0,1258.974359,0.153846154,129.6097331
887,1.0,1258.974359,0.179487179,128.9571793
888,1.0,1258.974359,0.205128205,128.2897686
889,1.0,1258.974359,0.230769231,127.6076313
890,1.0,1258.974359,0.256410256,126.9108918
891,1.0,1258.974359,0.282051282,126.1996688
892,1.0,1258.974359,0.307692308,125.4740758
893,1.0,1258.974359,0.333333333,124.7342219
894,1.0,1258.974359,0.358974359,123.9802122
895,1.0,1258.974359,0.384615385,123.2121481
896,1.0,1258.974359,0.41025641,122.4301282
897,1.0,1258.974359,0.435897436,121.6342487
898,1.0,1258.974359,0.461538462,120.8246042
899,1.0,1258.974359,0.487179487,120.0012883
900,1.0,1258.974359,0.512820513,119.1643944
901,1.0,1258.974359,0.538461538,118.3140164
902,1.0,1258.974359,0.564102564,117.4502501
903,1.0,1258.974359,0.58974359,116.5731938
904,1.0,1258.974359,0.615384615,115.6829494
905,1.0,1258.974359,0.641025641,114.7796245
906,1.0,1258.974359,0.666666667,113.8633332
907,1.0,1258.974359,0.692307692,112.9341983
908,1.0,1258.974359,0.717948718,111.9923535
909,1.0,1258.974359,0.743589744,111.0379454
910,1.0,1258.974359,0.769230769,110.0711368
911,1.0,1258.974359,0.794871795,109.09211
912,1.0,1258.974359,0.820512821,108.1010706
913,1.0,1258.974359,0.846153846,107.0982517
914,1.0,1258.974359,0.871794872,106.0839223
915,1.0,1258.974359,0.897435897,105.0583887
916,1.0,1258.974359,0.923076923,104.022007
917,1.0,1258.974359,0.948717949,102.9751911
918,1.0,1258.974359,0.974358974,101.9184241
919,1.0,1258.974359,1.0,100.8522722
920,1.0,1302.564103,0.0,137.2110786
921,1.0,1302.564103,0.025641026,136.6755492
922,1.0,1302.564103,0.051282051,136.1231826
923,1.0,1302.564103,0.076923077,135.5542325
924,1.0,1302.564103,0.102564103,134.9689404
925,1.0,1302.564103,0.128205128,134.3675371
926,1.0,1302.564103,0.153846154,133.7502429
927,1.0,1302.564103,0.179487179,133.1172689
928,1.0,1302.564103,0.205128205,132.4688175
929,1.0,1302.564103,0.230769231,131.8050835
930,1.0,1302.564103,0.256410256,131.1262548
931,1.0,1302.564103,0.282051282,130.4325131
932,1.0,1302.564103,0.307692308,129.7240347
933,1.0,1302.564103,0.333333333,129.0009913
934,1.0,1302.564103,0.358974359,128.2635507
935,1.0,1302.564103,0.384615385,127.5118779
936,1.0,1302.564103,0.41025641,126.7461357
937,1.0,1302.564103,0.435897436,125.9664856
938,1.0,1302.564103,0.461538462,125.173089
939,1.0,1302.564103,0.487179487,124.3661079
940,1.0,1302.564103,0.512820513,123.5457065
941,1.0,1302.564103,0.538461538,122.7120519
942,1.0,1302.564103,0.564102564,121.8653159
943,1.0,1302.564103,0.58974359,121.0056763
944,1.0,1302.564103,0.615384615,120.1333186
945,1.0,1302.564103,0.641025641,119.2484382
946,1.0,1302.564103,0.666666667,118.3512422
947,1.0,1302.564103,0.692307692,117.4419521
948,1.0,1302.564103,0.717948718,116.5208066
949,1.0,1302.564103,0.743589744,115.5880648
950,1.0,1302.564103,0.769230769,114.6440104
951,1.0,1302.564103,0.794871795,113.6889552
952,1.0,1302.564103,0.820512821,112.7232453
953,1.0,1302.564103,0.846153846,111.7472661
954,1.0,1302.564103,0.871794872,110.7614496
955,1.0,1302.564103,0.897435897,109.7662837
956,1.0,1302.564103,0.923076923,108.7623192
957,1.0,1302.564103,0.948717949,107.7501838
958,1.0,1302.564103,0.974358974,106.7305945
959,1.0,1302.564103,1.0,105.7043738
960,1.0,1346.153846,0.0,141.1934323
961,1.0,1346.153846,0.025641026,140.6798189
962,1.0,1346.153846,0.051282051,140.1484315
963,1.0,1346.153846,0.076923077,139.5995941
964,1.0,1346.153846,0.102564103,139.0336161
965,1.0,1346.153846,0.128205128,138.450793
966,1.0,1346.153846,0.153846154,137.8514081
967,1.0,1346.153846,0.179487179,137.2357336
968,1.0,1346.153846,0.205128205,136.6040316
969,1.0,1346.153846,0.230769231,135.9565549
970,1.0,1346.153846,0.256410256,135.2935486
971,1.0,1346.153846,0.282051282,134.6152508
972,1.0,1346.153846,0.307692308,133.9218936
973,1.0,1346.153846,0.333333333,133.2137042
974,1.0,1346.153846,0.358974359,132.4909058
975,1.0,1346.153846,0.384615385,131.753719
976,1.0,1346.153846,0.41025641,131.0023625
977,1.0,1346.153846,0.435897436,130.2370546
978,1.0,1346.153846,0.461538462,129.4580141
979,1.0,1346.153846,0.487179487,128.6654621
980,1.0,1346.153846,0.512820513,127.8596228
981,1.0,1346.153846,0.538461538,127.0407255
982,1.0,1346.153846,0.564102564,126.2090062
983,1.0,1346.153846,0.58974359,125.3647093
984,1.0,1346.153846,0.615384615,124.5080899
985,1.0,1346.153846,0.641025641,123.6394161
986,1.0,1346.153846,0.666666667,122.7589713
987,1.0,1346.153846,0.692307692,121.8670575
988,1.0,1346.153846,0.717948718,120.9639988
989,1.0,1346.153846,0.743589744,120.0501446
990,1.0,1346.153846,0.769230769,119.1258747
991,1.0,1346.153846,0.794871795,118.1916038
992,1.0,1346.153846,0.820512821,117.2477875
993,1.0,1346.153846,0.846153846,116.2949292
994,1.0,1346.153846,0.871794872,115.3335868
995,1.0,1346.153846,0.897435897,114.3643854
996,1.0,1346.153846,0.923076923,113.3880216
997,1.0,1346.153846,0.948717949,112.4052812
998,1.0,1346.153846,0.974358974,111.4170514
999,1.0,1346.153846,1.0,110.4243384
1000,1.0,1389.74359,0.0,145.1539338
1001,1.0,1389.74359,0.025641026,144.6587843
1002,1.0,1389.74359,0.051282051,144.1450828
1003,1.0,1389.74359,0.076923077,143.6132164
1004,1.0,1389.74359,0.102564103,143.0635547
1005,1.0,1389.74359,0.128205128,142.4964513
1006,1.0,1389.74359,0.153846154,141.9122453
1007,1.0,1389.74359,0.179487179,141.311263
1008,1.0,1389.74359,0.205128205,140.6938189
1009,1.0,1389.74359,0.230769231,140.0602173
1010,1.0,1389.74359,0.256410256,139.4107533
1011,1.0,1389.74359,0.282051282,138.7457145
1012,1.0,1389.74359,0.307692308,138.0653815
1013,1.0,1389.74359,0.333333333,137.37003
1014,1.0,1389.74359,0.358974359,136.6599315
1015,1.0,1389.74359,0.384615385,135.9353544
1016,1.0,1389.74359,0.41025641,135.196566
1017,1.0,1389.74359,0.435897436,134.4438333
1018,1.0,1389.74359,0.461538462,133.6774247
1019,1.0,1389.74359,0.487179487,132.8976113
1020,1.0,1389.74359,0.512820513,132.1046689
1021,1.0,1389.74359,0.538461538,131.2988795
1022,1.0,1389.74359,0.564102564,130.4805332
1023,1.0,1389.74359,0.58974359,129.6499306
1024,1.0,1389.74359,0.615384615,128.807385
1025,1.0,1389.74359,0.641025641,127.953225
1026,1.0,1389.74359,0.666666667,127.0877975
1027,1.0,1389.74359,0.692307692,126.2114706
1028,1.0,1389.74359,0.717948718,125.3246382
1029,1.0,1389.74359,0.743589744,124.427723
1030,1.0,1389.74359,0.769230769,123.5211823
1031,1.0,1389.74359,0.794871795,122.605513
1032,1.0,1389.74359,0.820512821,121.6812576
1033,1.0,1389.74359,0.846153846,120.7490118
1034,1.0,1389.74359,0.871794872,119.8094324
1035,1.0,1389.74359,0.897435897,118.8632466
1036,1.0,1389.74359,0.923076923,117.9112643
1037,1.0,1389.74359,0.948717949,116.9543882
1038,1.0,1389.74359,0.974358974,115.9936306
1039,1.0,1389.74359,1.0,115.0301297
1040,1.0,1433.333333,0.0,149.0943988
1041,1.0,1433.333333,0.025641026,148.6136814
1042,1.0,1433.333333,0.051282051,148.1138423
1043,1.0,1433.333333,0.076923077,147.5953221
1044,1.0,1433.333333,0.102564103,147.0585416
1045,1.0,1433.333333,0.128205128,146.5039035
1046,1.0,1433.333333,0.153846154,145.9317945
1047,1.0,1433.333333,0.179487179,145.3425867
1048,1.0,1433.333333,0.205128205,144.7366394
1049,1.0,1433.333333,0.230769231,144.1143004
1050,1.0,1433.333333,0.256410256,143.4759076
1051,1.0,1433.333333,0.282051282,142.8217905
1052,1.0,1433.333333,0.307692308,142.1522714
